time,open,high,low,close,volume,closetime,assetvolume,trade_count,taker_buy_asset_volume,taker_buy_quote_volume,ignore
1633492800000,51484.84,51839.99,51164.43,51430.03,34665.448,1633507199999,1784048154.00002,381954,17493.884,900455421.50176,0
1633507200000,51430.03,51490.96,50410.00,51296.44,80723.672,1633521599999,4112379745.27933,774867,39866.547,2030962906.09111,0
1633521600000,51296.44,56416.02,51248.94,55014.04,180865.745,1633535999999,9730505852.49447,1795719,98825.662,5314341442.98952,0
1633536000000,55014.04,55147.19,54510.00,55078.56,45790.527,1633550399999,2509239860.81420,564195,22610.715,1239137684.89039,0
1633550400000,55078.55,55817.00,54840.00,55321.60,43599.667,1633564799999,2409004486.47401,528150,22228.209,1228526513.26070,0
1633564800000,55327.45,55337.80,54145.42,54853.63,50480.746,1633579199999,2767958253.98733,606051,24591.191,1348681033.75467,0
1633579200000,54853.63,55280.00,54325.00,54808.39,31968.056,1633593599999,1750406793.92615,441596,16092.997,881292578.37933,0
1633593600000,54807.63,54826.87,53861.03,54356.00,48013.385,1633607999999,2604627896.73095,594435,24087.197,1306846444.39465,0
1633608000000,54354.98,54752.23,53374.34,53959.27,71239.286,1633622399999,3853018633.05462,776108,34674.857,1875702203.82624,0
1633622400000,53959.28,54369.30,53455.30,54019.50,32294.730,1633636799999,1744817492.34359,422758,16151.259,872769918.96766,0
1633636800000,54019.50,54659.38,53650.00,53814.99,28978.342,1633651199999,1568614529.23356,387542,14388.906,779079059.67814,0
1633651200000,53814.99,54450.00,53740.70,53858.46,24389.543,1633665599999,1318290616.00953,351595,11924.075,644501950.95149,0
1633665600000,53858.47,55046.88,53647.30,54851.88,35562.654,1633679999999,1932100210.99087,448750,18115.866,984509981.58854,0
1633680000000,54851.89,56208.73,54785.00,55300.99,70861.259,1633694399999,3932370166.91838,782655,34240.381,1900333904.75682,0
1633694400000,55301.00,55359.00,54000.00,54349.03,66584.854,1633708799999,3635845500.46212,717219,32044.054,1750228476.70730,0
1633708800000,54349.04,54734.24,54070.87,54711.80,29271.929,1633723199999,1592767349.06360,363036,14682.846,799083243.50454,0
1633723200000,54713.17,54798.53,53768.00,53975.00,28539.796,1633737599999,1545612984.60828,359107,13301.879,720398649.98754,0
1633737600000,53974.99,54737.26,53656.66,54587.26,27436.925,1633751999999,1487103582.61996,342207,13599.053,737299989.63077,0
1633752000000,54587.26,55206.27,54400.81,54943.45,29433.798,1633766399999,1613104866.83102,356455,14755.346,808890996.31194,0
1633766400000,54943.46,55434.52,54509.02,54820.00,37225.088,1633780799999,2044233417.92580,443366,18268.404,1003396864.14263,0
1633780800000,54820.01,55589.00,54820.01,55016.38,31975.210,1633795199999,1763983654.04028,406821,15641.742,863056419.33331,0
1633795200000,55016.38,55179.65,54600.00,54680.44,22046.930,1633809599999,1210113440.11612,307014,10573.312,580516543.90048,0
1633809600000,54680.44,55188.61,54342.36,54960.77,19377.442,1633823999999,1060704505.12845,286512,9979.836,546357400.54076,0
1633824000000,54960.79,55237.95,54101.00,55076.40,38153.180,1633838399999,2087732243.02938,441867,18871.145,1032902879.86153,0
1633838400000,55075.01,56165.51,54871.85,55699.00,50205.002,1633852799999,2791773782.70642,552830,24759.163,1376898172.58178,0
1633852800000,55699.00,55980.00,54710.00,55182.23,44971.352,1633867199999,2482904549.19241,526159,21599.239,1192766816.25546,0
1633867200000,55182.24,55600.00,54641.00,55383.24,37217.943,1633881599999,2052680986.35919,463108,18385.999,1014419200.31083,0
1633881600000,55383.23,55554.52,55007.18,55475.46,28703.442,1633895999999,1587200294.49167,371790,14088.463,779202050.94359,0
1633896000000,55475.45,56789.00,54329.39,54700.00,89821.899,1633910399999,4963975485.91121,854145,44210.597,2445281661.12271,0
1633910400000,54700.00,56861.52,54458.00,56538.24,66036.472,1633924799999,3676019679.84555,664330,34239.200,1906178876.90571,0
1633924800000,56538.24,57164.92,56158.31,56819.99,51461.605,1633939199999,2915432422.00356,602485,25878.368,1466519525.43469,0
1633939200000,56820.00,56915.53,55910.00,56437.85,48793.216,1633953599999,2753931437.11955,540404,23717.280,1338709784.77377,0
1633953600000,56437.85,57685.86,56150.51,57500.00,71561.859,1633967999999,4087624546.50380,784812,36484.937,2084262059.69667,0
1633968000000,57500.00,57880.00,57200.84,57501.90,36940.918,1633982399999,2124261317.66650,438736,18758.190,1078861189.12781,0
1633982400000,57501.90,57542.95,56810.00,57500.01,40073.980,1633996799999,2292556764.09248,458126,19513.491,1116535474.68121,0
1633996800000,57500.01,57504.62,56440.01,56743.26,46972.517,1634011199999,2671102524.11212,494780,23361.567,1328651097.86465,0
1634011200000,56743.25,57756.52,56584.76,57335.30,45249.453,1634025599999,2589910268.14640,500581,23046.771,1319200520.63584,0
1634025600000,57335.31,57630.00,56707.43,57259.99,45040.040,1634039999999,2574116281.48319,549986,22266.667,1272704728.49627,0
1634040000000,57259.99,57478.99,56060.00,56352.17,78185.277,1634054399999,4440824140.20112,798227,37129.748,2109208908.97379,0
1634054400000,56352.17,56434.28,55151.32,55369.15,60127.754,1634068799999,3358633714.42247,659082,28638.587,1600214328.36110,0
1634068800000,55369.14,56560.62,53750.00,56011.84,73572.734,1634083199999,4074604819.19821,757706,34734.386,1925252118.08857,0
1634083200000,56011.83,56624.10,55823.28,56275.50,27038.614,1634097599999,1521840972.52981,343584,13184.944,742211420.47724,0
1634097600000,56275.51,56364.32,54569.16,54640.19,71600.312,1634111999999,3963817634.93647,686729,33683.233,1864767355.33305,0
1634112000000,54638.97,55324.16,54271.24,55209.51,65531.917,1634126399999,3591524532.54525,677057,33117.528,1815459357.02573,0
1634126400000,55209.51,56432.00,54520.00,56170.86,69768.586,1634140799999,3873528883.86325,737144,35191.689,1954084159.28408,0
1634140800000,56170.08,57300.00,56080.00,57260.95,48615.929,1634155199999,2764093717.04849,560666,25576.052,1454062122.59994,0
1634155200000,57260.94,57822.38,56622.90,57393.65,45158.960,1634169599999,2589862050.71704,539165,23002.445,1319588189.59196,0
1634169600000,57393.65,58586.67,57168.15,58117.79,53273.162,1634183999999,3092900016.27867,583119,28411.811,1649535740.52280,0
1634184000000,58117.79,58219.00,57363.23,57416.57,32598.366,1634198399999,1885348336.34414,429517,15441.001,893216751.59108,0
1634198400000,57416.58,58199.20,57224.70,57682.00,38956.471,1634212799999,2246783348.40629,500298,19545.595,1127346845.55103,0
1634212800000,57682.27,57950.00,56980.31,57379.56,51669.384,1634227199999,2972240959.19284,590330,25262.729,1453438638.48933,0
1634227200000,57379.56,58131.30,56800.00,57860.89,60182.291,1634241599999,3456688536.72035,633838,29764.987,1710000790.25707,0
1634241600000,57860.89,57900.00,57234.17,57378.19,18040.077,1634255999999,1038485290.52723,302404,8764.984,504568579.68288,0
1634256000000,57377.12,59500.00,56900.00,59445.04,91087.911,1634270399999,5326698684.74015,905610,47682.608,2788803183.07163,0
1634270400000,59445.05,60100.00,59159.93,59290.78,65894.165,1634284799999,3928662437.86964,731473,33306.625,1986264025.25160,0
1634284800000,59290.79,59579.67,58802.41,59550.17,49766.066,1634299199999,2945848939.74887,578524,24480.088,1449329618.33390,0
1634299200000,59549.16,60480.00,59211.00,60090.68,81571.548,1634313599999,4888140498.75174,840766,40820.495,2446575012.97859,0
1634313600000,60086.78,61946.00,60040.55,61507.61,103722.803,1634327999999,6355440944.58066,1054789,52297.180,3204709266.97933,0
1634328000000,61507.60,63997.61,60806.75,61702.33,101324.020,1634342399999,6281575591.19173,1078814,51509.364,3195432394.00358,0
1634342400000,61702.33,61800.47,61151.00,61691.63,28876.543,1634356799999,1775507128.40227,391491,13961.392,858500105.01192,0
1634356800000,61691.62,62444.23,61587.06,61782.64,35285.876,1634371199999,2188269121.26304,439352,17178.224,1065455058.76753,0
1634371200000,61782.65,62138.37,61410.04,61687.72,28927.002,1634385599999,1785357196.60577,403940,14816.528,914589128.55873,0
1634385600000,61687.72,61694.95,60500.00,60988.97,59945.091,1634399999999,3657499696.25299,689354,27524.745,1679281357.77464,0
1634400000000,60988.97,61285.64,60220.00,60884.35,36673.603,1634414399999,2227039987.63051,472725,17867.639,1085300705.95983,0
1634414400000,60884.34,61400.00,60519.38,60925.56,23543.784,1634428799999,1433818043.30392,336871,11578.326,705183417.43686,0
1634428800000,60925.56,61500.00,60531.00,61175.20,27985.160,1634443199999,1708770541.94277,379479,14402.366,879408830.61890,0
1634443200000,61175.21,61319.10,60360.00,60389.57,22807.513,1634457599999,1387121446.63779,325393,10594.229,644426947.78757,0
1634457600000,60389.57,61547.56,60375.57,61021.05,32646.335,1634471999999,1993797413.71694,438113,16808.344,1026510025.88243,0
1634472000000,61021.05,61333.00,60530.43,60820.55,33998.820,1634486399999,2071381341.07436,453525,16880.940,1028633207.61149,0
1634486400000,60820.55,61142.82,60418.29,60563.24,23039.178,1634500799999,1401613985.50412,368160,10664.789,648939462.12013,0
1634500800000,60563.23,61796.47,58850.00,61571.45,99655.508,1634515199999,6006706644.27573,1027130,47682.633,2876143408.01778,0
1634515200000,61571.45,62633.66,61442.01,62175.01,46856.454,1634529599999,2914512721.74132,583787,22223.638,1382295165.13737,0
1634529600000,62175.00,62800.00,61806.31,61929.37,39720.952,1634543999999,2475469873.21045,495017,19302.179,1203188421.62331,0
1634544000000,61929.38,62529.14,60620.00,60983.73,84981.117,1634558399999,5223070617.73512,915592,40684.106,2500599234.74159,0
1634558400000,60983.73,62250.00,59897.61,62021.07,88260.636,1634572799999,5408420512.59925,936456,42593.862,2610734318.94451,0
1634572800000,62021.07,62428.00,61070.30,61449.90,46621.257,1634587199999,2880111769.23787,556087,22169.200,1369615397.53102,0
1634587200000,61449.91,62132.98,61128.32,62037.92,26838.065,1634601599999,1654936080.32320,372846,13455.153,829710434.36235,0
1634601600000,62037.92,63088.00,61694.65,62634.99,49481.100,1634615999999,3087201228.22322,524710,24807.476,1548174964.69969,0
1634616000000,62634.83,62870.95,62018.13,62320.32,31437.363,1634630399999,1961600695.69791,395935,15638.203,975872056.58704,0
1634630400000,62320.32,62620.61,61800.00,62176.50,40335.260,1634644799999,2508738198.06729,454305,19153.550,1191346062.90669,0
1634644800000,62176.50,63349.67,61300.00,62427.11,128526.158,1634659199999,8031150375.98047,1183584,61494.934,3843182801.97141,0
1634659200000,62427.10,64377.45,62350.00,64219.99,81231.926,1634673599999,5154868172.13230,880905,42331.943,2687186072.02364,0
1634673600000,64219.99,64500.00,63712.00,64316.70,48231.911,1634687999999,3093405467.61512,618675,23014.489,1476437740.10162,0
1634688000000,64314.75,64400.00,63750.00,63871.45,27908.532,1634702399999,1786635358.77355,366055,13275.637,849815208.20507,0
1634702400000,63871.46,64226.90,63518.81,64033.57,29726.212,1634716799999,1899024024.43152,378889,14690.834,938681407.62097,0
1634716800000,64033.57,64293.66,63777.00,63856.84,27122.188,1634731199999,1736084603.64779,373011,13750.029,880247201.18386,0
1634731200000,63856.08,67150.00,63828.00,66914.74,153773.157,1634745599999,10118469714.99562,1628128,79624.434,5238729816.79612,0
1634745600000,66918.39,67024.20,66223.39,66450.94,44838.798,1634759999999,2985994837.23670,578233,22013.644,1466144108.11010,0
1634760000000,66450.95,66499.43,65535.80,66064.24,41368.981,1634774399999,2730470621.89368,483681,20106.791,1327278246.15992,0
1634774400000,66064.25,66109.30,64200.00,65125.63,87198.033,1634788799999,5675334352.85157,888927,41146.033,2677916245.77579,0
1634788800000,65125.63,65325.00,64214.00,65128.87,46399.910,1634803199999,3009637886.36243,556503,22404.810,1453490360.19350,0
1634803200000,65128.88,66750.00,64100.00,64891.94,96807.550,1634817599999,6356147752.80021,1013423,47100.915,3093202761.80732,0
1634817600000,64893.03,65666.00,62000.00,63040.21,134977.491,1634831999999,8635670906.17276,1366023,62911.313,4027181514.29816,0
1634832000000,63040.21,63701.02,62464.21,62869.50,64597.079,1634846399999,4076237696.91904,750873,31547.775,1990992684.66624,0
1634846400000,62869.50,63169.43,62020.82,62260.33,48630.395,1634860799999,3047521552.89618,578453,23483.208,1472004834.70886,0
1634860800000,62260.33,63375.00,62181.91,63279.94,39587.387,1634875199999,2487040422.41960,478002,19715.643,1238864419.94774,0
1634875200000,63279.94,63481.02,62511.00,63424.53,32980.396,1634889599999,2077934264.82474,417842,16518.395,1040930582.37262,0
1634889600000,63424.53,63796.20,62900.33,63420.67,40556.274,1634903999999,2571397451.27891,469801,19095.065,1210820805.24505,0
1634904000000,63420.67,63776.96,60550.00,60744.92,119962.530,1634918399999,7428852565.22087,1227661,55559.684,3441646195.74071,0
1634918400000,60744.55,61450.00,60011.90,61087.33,87908.191,1634932799999,5345067997.10370,860209,43701.653,2658163766.55675,0
1634932800000,61086.99,61294.40,60154.08,60734.27,29364.749,1634947199999,1784075636.30301,352598,14304.463,869161556.89927,0
1634947200000,60734.28,61300.00,60393.56,61272.26,23897.751,1634961599999,1458217604.73250,298944,11804.332,720387997.92008,0
1634961600000,61272.25,61594.55,60740.00,60925.49,27338.755,1634975999999,1671304938.66305,339127,12871.198,787013291.52415,0
1634976000000,60925.49,61763.31,59622.00,61592.68,74469.381,1634990399999,4525849626.60439,752110,36030.184,2190957141.14019,0
1634990400000,61592.68,61780.00,60740.00,61486.24,47607.373,1635004799999,2922527119.71996,514870,23820.280,1462530058.13852,0
1635004800000,61486.24,61673.00,60955.02,61058.20,27844.673,1635019199999,1705646060.47742,326164,13969.129,855667112.15767,0
1635019200000,61058.19,61523.00,60856.84,61325.11,21395.545,1635033599999,1308673089.95880,259025,10362.908,633874087.05360,0
1635033600000,61325.09,61550.00,60848.13,61279.86,22131.745,1635047999999,1353973376.64796,250187,10753.551,657973885.05842,0
1635048000000,61279.86,61300.00,60610.00,60745.15,21450.534,1635062399999,1306932611.10872,243724,9801.408,597218339.52528,0
1635062400000,60745.15,61350.00,60213.53,60329.66,46018.967,1635076799999,2795663288.46454,473907,22480.865,1365841234.71534,0
1635076800000,60329.65,61000.00,59664.12,59918.44,83442.205,1635091199999,5027920869.14436,783222,41362.391,2493083052.09115,0
1635091200000,59918.45,60797.00,59504.46,60688.24,46040.513,1635105599999,2769250036.56604,502297,23513.995,1414632544.67576,0
1635105600000,60688.25,61399.99,60613.71,60902.82,26732.857,1635119999999,1631303092.37936,340823,13073.599,797815867.08292,0
1635120000000,60902.82,62288.61,60701.00,62129.81,40482.013,1635134399999,2498414810.27164,459131,20705.326,1277730552.32108,0
1635134400000,62129.80,62952.88,61850.00,62683.86,34493.218,1635148799999,2150638406.49767,391585,17516.393,1092437687.69402,0
1635148800000,62683.87,63254.86,62551.01,62800.00,41841.612,1635163199999,2630496513.08707,453014,20865.850,1311959246.37816,0
1635163200000,62800.00,63694.67,62646.58,63654.40,51307.222,1635177599999,3241038317.54164,557572,25820.613,1631231638.60880,0
1635177600000,63654.39,63795.98,62700.00,62749.99,40775.377,1635191999999,2578858168.61118,458372,19404.950,1227517807.03538,0
1635192000000,62749.99,63704.72,62595.27,63127.04,25301.658,1635206399999,1593122890.65707,297031,13758.498,866694149.26748,0
1635206400000,63129.25,63362.06,62674.17,62826.48,20284.521,1635220799999,1277030061.79847,255274,10035.322,631823830.07541,0
1635220800000,62826.48,62883.64,62244.87,62495.28,26769.566,1635235199999,1673166185.09385,324293,12775.417,798541698.17089,0
1635235200000,62495.36,63194.00,62482.26,62834.40,32745.684,1635249599999,2059575079.49030,378468,16548.383,1040842750.81362,0
1635249600000,62834.39,62958.70,61851.37,62555.13,58225.820,1635263999999,3628342179.31534,603776,27455.427,1710993723.96423,0
1635264000000,62558.21,62799.73,61950.00,62085.47,34482.116,1635278399999,2149493758.27138,370319,16687.274,1040312495.29615,0
1635278400000,62085.47,62370.00,59838.05,60358.75,79749.217,1635292799999,4850705703.11521,801600,36353.293,2211165020.99815,0
1635292800000,60358.74,60893.68,60180.00,60751.82,30927.778,1635307199999,1874945474.58078,361430,15547.322,942709613.58079,0
1635307200000,60751.82,61550.00,59942.71,59999.00,53871.002,1635321599999,3275732386.60265,580723,25142.160,1529261118.39642,0
1635321600000,59998.99,60018.86,57865.00,58615.66,115740.278,1635335999999,6814975838.87209,1081971,53081.601,3126814008.64307,0
1635336000000,58615.66,59490.00,58292.07,58857.61,51749.198,1635350399999,3052904590.41405,519017,25844.038,1524885460.14837,0
1635350400000,58857.61,59208.60,58233.00,59114.10,41720.975,1635364799999,2452188991.53320,447013,20761.506,1220317266.55119,0
1635364800000,59114.09,59652.90,58422.50,58449.36,35103.165,1635379199999,2066592172.97406,368434,17438.391,1026688322.15717,0
1635379200000,58449.36,59188.88,58100.00,58876.25,35335.867,1635393599999,2073736153.55054,374722,17201.459,1009561379.69589,0
1635393600000,58876.35,59250.00,58707.70,59027.00,31414.041,1635407999999,1853741343.40095,340881,15563.658,918500666.59680,0
1635408000000,59027.00,61316.73,59026.80,60996.42,63108.204,1635422399999,3817935358.59161,676950,32618.612,1972440460.98122,0
1635422400000,60996.41,61900.00,60893.00,61186.92,39734.268,1635436799999,2439044421.12617,471415,20136.323,1236050798.24052,0
1635436800000,61186.92,61569.70,57550.00,61347.52,101150.535,1635451199999,6076196667.01916,976396,48704.719,2928367367.48588,0
1635451200000,61347.51,62641.26,60364.07,60622.03,62580.201,1635465599999,3836871816.74720,632758,30845.547,1891753567.54460,0
1635465600000,60622.02,62150.00,60222.00,61687.75,39600.182,1635479999999,2427323976.09189,415634,19844.542,1216454440.22667,0
1635480000000,61687.75,61747.17,60415.01,60610.32,34033.945,1635494399999,2077791069.95523,391585,16008.915,977501204.69106,0
1635494400000,60610.33,61400.00,60447.21,60981.91,34308.015,1635508799999,2089306226.78606,401198,16667.924,1015222963.36353,0
1635508800000,60981.91,62625.00,60754.84,62346.25,56767.016,1635523199999,3496275861.74254,575804,29389.223,1810261118.84774,0
1635523200000,62346.26,63069.71,61950.00,62590.98,38908.071,1635537599999,2433630568.24180,464933,18579.670,1162203686.61348,0
1635537600000,62590.98,62778.00,62111.00,62308.22,14738.544,1635551999999,919354398.01099,214216,6926.673,432136280.52662,0
1635552000000,62308.21,62415.85,61661.16,61745.30,19494.317,1635566399999,1208561266.87104,242543,9312.804,577400947.10819,0
1635566400000,61745.29,61984.70,61308.00,61635.05,22044.413,1635580799999,1359493348.02266,252497,10885.804,671478428.19593,0
1635580800000,61638.83,62049.00,61068.92,61661.97,28607.941,1635595199999,1761157700.41597,328860,13977.471,860685329.19576,0
1635595200000,61663.39,62327.84,60631.23,61417.73,50033.648,1635609599999,3075669305.95327,529763,24187.242,1487118875.28464,0
1635609600000,61416.62,61847.00,61130.02,61774.37,17943.483,1635623999999,1102881077.75073,244290,9164.424,563281602.69101,0
1635624000000,61774.37,62000.00,61243.69,61895.19,17917.721,1635638399999,1104916623.80544,245717,8576.744,528934462.22383,0
1635638400000,61895.19,62462.99,61642.84,61768.51,28672.972,1635652799999,1782068623.34614,332363,14086.318,875564964.97451,0
1635652800000,61768.51,61801.24,61111.00,61413.34,21899.629,1635667199999,1344842319.82072,253702,10666.268,655017513.03830,0
1635667200000,61413.33,61435.83,60333.00,60523.94,46618.964,1635681599999,2834239337.90356,468127,21952.859,1334665959.32939,0
1635681600000,60523.94,60844.32,60008.00,60521.99,42225.542,1635695999999,2552368766.62106,436815,20838.912,1259905682.84742,0
1635696000000,60522.00,60999.00,60260.00,60747.01,21733.660,1635710399999,1318443826.40016,241244,11115.504,674350562.66938,0
1635710400000,60747.01,61680.00,60570.15,61348.61,22448.757,1635724799999,1375660669.57276,257996,11111.474,680845043.84464,0
1635724800000,61347.14,61794.60,59600.00,59934.99,50562.038,1635739199999,3069965459.28785,502284,22722.982,1380305383.67024,0
1635739200000,59931.23,62440.00,59400.00,62257.67,61642.346,1635753599999,3765053057.49832,610965,31111.240,1901106589.51664,0
1635753600000,62257.67,62543.58,61701.04,61881.04,38855.920,1635767999999,2414125777.81871,420033,18569.342,1154021316.55441,0
1635768000000,61881.04,62258.00,61350.00,61600.01,33596.189,1635782399999,2076602422.42837,351929,15873.251,981280326.96579,0
1635782400000,61600.00,61619.78,60376.00,61484.92,38713.701,1635796799999,2360232514.97644,415516,19581.538,1193948246.37697,0
1635796800000,61484.92,61499.85,60432.00,60942.87,22788.167,1635811199999,1388420283.21644,273481,10348.797,630575392.27181,0
1635811200000,60942.87,61627.40,60659.58,61120.39,28982.462,1635825599999,1771663118.90715,343468,14642.851,895163136.89268,0
1635825600000,61120.39,61888.00,61107.38,61576.57,23604.763,1635839999999,1454262300.77988,283332,11706.847,721277833.12197,0
1635840000000,61579.48,63692.17,61417.81,62989.67,63013.040,1635854399999,3960355996.51416,684293,31860.364,2002226820.11489,0
1635854400000,62989.66,64349.55,62982.68,64042.66,49351.259,1635868799999,3136511020.68703,561340,25554.976,1624353208.54581,0
1635868800000,64042.66,64324.99,63300.00,63638.58,27320.050,1635883199999,1740532358.89384,368910,13414.829,854479230.74887,0
1635883200000,63638.59,63656.28,62651.35,63266.69,25320.488,1635897599999,1597293424.16963,337206,12178.432,768385207.90701,0
1635897600000,63266.69,63613.00,62800.00,63270.50,22638.652,1635911999999,1430148516.64560,304145,11215.866,708545987.85371,0
1635912000000,63270.50,63576.18,62777.97,63437.10,19047.805,1635926399999,1201219056.44220,270085,9113.381,574751327.97039,0
1635926400000,63437.10,63475.81,62930.00,63175.60,21927.314,1635940799999,1385451666.68307,287063,11030.723,696997455.58062,0
1635940800000,63175.59,63201.97,61623.56,62210.59,60556.881,1635955199999,3768762949.34403,689518,28251.265,1757956027.07738,0
1635955200000,62210.59,63431.07,60300.00,62859.51,68494.414,1635969599999,4267614794.00086,749676,32622.855,2033436227.37942,0
1635969600000,62859.60,63277.12,62760.34,62946.45,18525.117,1635983999999,1166440062.11280,246205,9395.412,591596361.32944,0
1635984000000,62946.45,63149.00,62237.00,62475.04,19317.587,1635998399999,1210064790.20002,238978,8845.929,554138141.85164,0
1635998400000,62475.00,62880.00,61850.10,61899.68,23752.380,1636012799999,1483201232.55194,259282,10940.893,683438606.00428,0
1636012800000,61899.68,62376.51,61300.00,61508.56,38273.704,1636027199999,2364217239.99402,437101,18700.467,1155424702.26418,0
1636027200000,61511.34,62414.62,60833.20,61098.91,49708.066,1636041599999,3061914514.18456,561196,23782.634,1465258123.15440,0
1636041600000,61099.97,61443.19,60703.00,61286.00,37596.828,1636055999999,2296782551.63239,427633,17888.576,1092928545.50755,0
1636056000000,61286.08,61583.77,61035.15,61431.86,16028.514,1636070399999,983069207.90845,223475,7904.734,484850599.35567,0
1636070400000,61433.90,62389.31,60863.62,62243.11,28653.052,1636084799999,1768127856.98880,339071,14838.173,915919750.03454,0
1636084800000,62243.10,62671.48,61914.91,62183.90,20780.244,1636099199999,1294361115.58353,304014,10022.144,624385747.06909,0
1636099200000,62183.91,62309.34,61235.00,61311.01,30237.973,1636113599999,1867384594.67304,394494,14001.125,864743106.33610,0
1636113600000,61311.03,62000.00,60762.00,60832.80,39379.747,1636127999999,2415462468.69373,469839,18626.770,1142775824.18777,0
1636128000000,60832.80,61500.00,60777.00,61152.78,23840.178,1636142399999,1455830763.11373,306540,12304.047,751529930.12193,0
1636142400000,61152.78,61389.42,60781.39,61006.00,14678.443,1636156799999,896287374.37810,234634,6989.776,426832004.57050,0
1636156800000,61006.00,61349.99,60863.69,61169.16,15231.634,1636171199999,931098520.80864,192658,7587.009,463811611.69800,0
1636171200000,61169.15,61645.75,60517.38,60823.63,27772.665,1636185599999,1696285982.25157,314001,12650.814,773084161.50982,0
1636185600000,60825.87,61436.68,60155.00,60391.29,44458.205,1636199999999,2702402878.75167,507453,21193.871,1288866657.98189,0
1636200000000,60391.28,60800.00,60100.00,60690.75,29557.603,1636214399999,1788316383.09739,359904,14718.780,890768152.10256,0
1636214400000,60690.76,61245.00,60450.00,61220.00,21295.596,1636228799999,1295175026.24255,255662,10395.139,632391358.38370,0
1636228800000,61220.00,61534.83,61137.91,61511.30,16603.415,1636243199999,1018730635.51615,231923,8355.871,512706127.34047,0
1636243200000,61511.30,62424.17,61368.26,62185.28,30046.115,1636257599999,1861920296.39598,350895,15558.075,963989551.50409,0
1636257600000,62185.29,62359.99,61729.31,61814.29,16256.467,1636271999999,1008895355.07558,208884,7484.172,464555187.92871,0
1636272000000,61814.29,62400.00,61528.00,61957.18,27930.550,1636286399999,1729149134.43086,338485,13992.857,866482872.17291,0
1636286400000,61957.18,62230.91,61750.00,61979.70,20909.992,1636300799999,1295834561.00606,271693,10505.414,651188923.66682,0
1636300800000,61979.69,62560.90,61977.53,62304.66,22086.417,1636315199999,1375745735.26709,303622,11092.892,691034252.47874,0
1636315200000,62304.66,63377.58,62194.00,63316.40,25648.667,1636329599999,1612556713.76045,325816,13803.302,867903348.19177,0
1636329600000,63316.40,65770.10,63308.70,65274.99,70925.975,1636343999999,4596401902.94519,799022,35675.268,2311595521.24406,0
1636344000000,65274.99,66485.05,65110.00,65996.72,48003.386,1636358399999,3156427402.50191,532678,24725.053,1626035279.85606,0
1636358400000,65996.72,66499.00,65666.61,66095.20,33008.317,1636372799999,2180419034.41029,443447,16059.923,1061035796.05788,0
1636372800000,66098.00,66610.24,65235.51,66443.67,46969.933,1636387199999,3091021428.64284,548739,23219.197,1528418993.37423,0
1636387200000,66443.68,66644.13,65807.00,65887.94,27662.518,1636401599999,1829059022.70430,341659,13075.868,864526552.08301,0
1636401600000,65887.94,67932.89,65614.69,67606.96,48362.017,1636415999999,3235063875.56509,606524,25367.957,1697352344.84568,0
1636416000000,67606.96,68675.16,67174.10,68563.98,42655.277,1636430399999,2890963848.71906,547021,21769.683,1476292706.57777,0
1636430400000,68563.99,68587.00,67654.42,67895.48,33480.414,1636444799999,2280763611.43255,433663,15467.366,1053726458.40833,0
1636444800000,67898.70,68300.00,67401.83,67679.34,29176.852,1636459199999,1980835686.37780,438753,13787.283,936178842.62816,0
1636459200000,67679.34,68182.99,66700.00,66875.00,61448.796,1636473599999,4142145198.23447,710993,30028.135,2024563217.32749,0
1636473600000,66874.99,67329.20,66300.00,66862.56,38622.289,1636487999999,2578686571.88011,534012,19073.779,1273735260.27533,0
1636488000000,66862.55,67846.22,66701.75,67009.98,26460.206,1636502399999,1780821631.15227,422899,12901.635,868375566.30589,0
1636502400000,67010.65,67453.98,66426.09,66577.76,24127.994,1636516799999,1615154865.41556,367529,11484.853,768836191.02183,0
1636516800000,66577.76,66840.58,66300.00,66504.39,21940.337,1636531199999,1460221265.10672,347234,11461.122,762869051.96535,0
1636531200000,66504.40,67186.00,66443.82,66609.29,22141.734,1636545599999,1479545330.57647,347631,10985.402,734073962.81696,0
1636545600000,66609.28,69198.70,65850.00,68398.96,86732.022,1636559999999,5878111092.50650,1037984,43254.735,2932900249.03380,0
1636560000000,68398.96,68841.60,66625.00,66740.07,51984.277,1636574399999,3534033274.01989,661982,23783.367,1617316231.93831,0
1636574400000,66740.07,67088.88,62400.51,64920.13,140909.209,1636588799999,9180433151.33820,1586087,66534.849,4337708532.94954,0
1636588800000,64920.13,65138.87,64147.12,64782.64,39500.105,1636603199999,2552405939.45174,509238,18592.449,1201580896.89223,0
1636603200000,64782.64,65411.00,64430.75,65258.43,25059.263,1636617599999,1625347720.67735,365049,12604.629,817564862.12064,0
1636617600000,65259.14,65646.98,64615.00,65306.02,32596.214,1636631999999,2125188077.19397,454251,15385.927,1003354282.10501,0
1636632000000,65304.45,65553.67,64450.00,64848.18,45213.237,1636646399999,2937914076.77190,593218,21467.286,1395078554.12242,0
1636646400000,64848.19,65300.00,64625.00,65162.83,19811.235,1636660799999,1287807353.81377,334533,9777.708,635587400.23638,0
1636660800000,65162.83,65364.41,64788.00,64831.30,16099.221,1636675199999,1047186943.77032,253851,7679.217,499510944.69864,0
1636675200000,64831.20,65500.00,64105.00,64890.44,32665.674,1636689599999,2120301805.13258,426555,16022.636,1040198697.68821,0
